"","x","y","two_trees","one_tree","no_trees"
"17929",551727.086821778,836912.485761684,62,16,0
"17930",558147.086821778,836912.485761684,49,19,0
"17931",564567.086821778,836912.485761684,68,2,0
"17932",570987.086821778,836912.485761684,66,1,0
"17933",577407.086821778,836912.485761684,67,26,0
"17934",583827.086821778,836912.485761684,67,66,0
"17935",590247.086821778,836912.485761684,68,68,0
"17936",596667.086821778,836912.485761684,70,70,0
"17937",603087.086821778,836912.485761684,63,43,0
"17938",609507.086821778,836912.485761684,76,11,0
"17939",615927.086821778,836912.485761684,61,7,0
"17940",622347.086821778,836912.485761684,69,2,0
"17941",628767.086821778,836912.485761684,62,2,0
"17942",635187.086821778,836912.485761684,72,0,0
"17943",641607.086821778,836912.485761684,67,3,0
"17944",648027.086821778,836912.485761684,6,0,0
"17958",737907.086821778,836912.485761684,11,5,0
"17959",744327.086821778,836912.485761684,40,6,0
"17960",750747.086821778,836912.485761684,62,0,0
"17961",757167.086821778,836912.485761684,64,0,0
"17962",763587.086821778,836912.485761684,60,0,0
"17963",770007.086821778,836912.485761684,58,1,0
"17964",776427.086821778,836912.485761684,67,5,0
"17965",782847.086821778,836912.485761684,70,10,0
"17966",789267.086821778,836912.485761684,79,6,0
"17967",795687.086821778,836912.485761684,66,7,1
"17968",802107.086821778,836912.485761684,68,10,0
"17969",808527.086821778,836912.485761684,76,8,0
"17970",814947.086821778,836912.485761684,78,5,0
"17971",821367.086821778,836912.485761684,68,4,0
"17972",827787.086821778,836912.485761684,74,10,0
"17973",834207.086821778,836912.485761684,72,6,0
"17974",840627.086821778,836912.485761684,69,9,0
"17975",847047.086821778,836912.485761684,66,2,0
"17976",853467.086821778,836912.485761684,32,0,0
"18067",108747.086821778,827672.485761684,3,0,3
"18068",115167.086821778,827672.485761684,12,0,11
"18069",121587.086821778,827672.485761684,17,0,15
"18070",128007.086821778,827672.485761684,26,1,25
"18071",134427.086821778,827672.485761684,36,0,32
"18072",140847.086821778,827672.485761684,45,0,43
"18073",147267.086821778,827672.485761684,50,0,47
"18074",153687.086821778,827672.485761684,58,0,57
"18075",160107.086821778,827672.485761684,63,0,60
"18076",166527.086821778,827672.485761684,70,1,61
"18077",172947.086821778,827672.485761684,67,0,39
"18078",179367.086821778,827672.485761684,68,3,7
"18079",185787.086821778,827672.485761684,69,7,4
"18080",192207.086821778,827672.485761684,71,5,22
"18081",198627.086821778,827672.485761684,67,0,65
"18082",205047.086821778,827672.485761684,70,4,19
"18083",211467.086821778,827672.485761684,68,2,61
"18084",217887.086821778,827672.485761684,69,4,41
"18085",224307.086821778,827672.485761684,66,8,44
"18086",230727.086821778,827672.485761684,70,4,55
"18087",237147.086821778,827672.485761684,68,0,57
"18088",243567.086821778,827672.485761684,69,0,68
"18089",249987.086821778,827672.485761684,66,0,66
"18090",256407.086821778,827672.485761684,68,0,68
"18091",262827.086821778,827672.485761684,77,0,69
"18092",269247.086821778,827672.485761684,69,1,29
"18093",275667.086821778,827672.485761684,70,1,9
"18094",282087.086821778,827672.485761684,69,1,13
"18095",288507.086821778,827672.485761684,70,4,24
"18096",294927.086821778,827672.485761684,69,6,38
"18097",301347.086821778,827672.485761684,70,4,38
"18098",307767.086821778,827672.485761684,67,0,37
"18099",314187.086821778,827672.485761684,70,11,19
"18100",320607.086821778,827672.485761684,75,8,7
"18101",327027.086821778,827672.485761684,71,10,4
"18102",333447.086821778,827672.485761684,70,3,3
"18103",339867.086821778,827672.485761684,67,2,15
"18104",346287.086821778,827672.485761684,71,1,20
"18105",352707.086821778,827672.485761684,67,2,0
"18106",359127.086821778,827672.485761684,50,19,0
"18107",365547.086821778,827672.485761684,54,13,0
"18108",371967.086821778,827672.485761684,57,12,0
"18109",378387.086821778,827672.485761684,53,15,0
"18110",384807.086821778,827672.485761684,59,11,0
"18111",391227.086821778,827672.485761684,64,5,0
"18112",397647.086821778,827672.485761684,55,13,0
"18113",404067.086821778,827672.485761684,52,17,0
"18114",410487.086821778,827672.485761684,69,2,0
"18115",416907.086821778,827672.485761684,65,1,0
"18116",423327.086821778,827672.485761684,68,1,0
"18117",429747.086821778,827672.485761684,66,1,0
"18118",436167.086821778,827672.485761684,69,0,0
"18119",442587.086821778,827672.485761684,66,0,0
"18120",449007.086821778,827672.485761684,69,2,0
"18121",455427.086821778,827672.485761684,74,0,0
"18122",461847.086821778,827672.485761684,67,1,0
"18123",468267.086821778,827672.485761684,68,2,0
"18124",474687.086821778,827672.485761684,69,0,0
"18125",481107.086821778,827672.485761684,64,2,0
"18126",487527.086821778,827672.485761684,73,0,0
"18127",493947.086821778,827672.485761684,75,0,0
"18128",500367.086821778,827672.485761684,66,0,0
"18129",506787.086821778,827672.485761684,67,1,0
"18130",513207.086821778,827672.485761684,67,4,1
"18131",519627.086821778,827672.485761684,63,5,2
"18132",526047.086821778,827672.485761684,67,6,0
"18133",532467.086821778,827672.485761684,58,11,0
"18134",538887.086821778,827672.485761684,48,22,0
"18135",545307.086821778,827672.485761684,60,10,0
"18136",551727.086821778,827672.485761684,46,30,0
"18137",558147.086821778,827672.485761684,55,19,0
"18138",564567.086821778,827672.485761684,68,4,0
"18139",570987.086821778,827672.485761684,67,3,0
"18140",577407.086821778,827672.485761684,69,2,0
"18141",583827.086821778,827672.485761684,68,59,0
"18142",590247.086821778,827672.485761684,70,52,0
"18143",596667.086821778,827672.485761684,57,12,0
"18144",603087.086821778,827672.485761684,66,17,0
"18145",609507.086821778,827672.485761684,70,6,0
"18146",615927.086821778,827672.485761684,59,12,1
"18147",622347.086821778,827672.485761684,58,6,0
"18148",628767.086821778,827672.485761684,72,3,0
"18149",635187.086821778,827672.485761684,69,0,0
"18150",641607.086821778,827672.485761684,35,4,0
"18166",744327.086821778,827672.485761684,42,2,0
"18167",750747.086821778,827672.485761684,62,2,0
"18168",757167.086821778,827672.485761684,59,1,0
"18169",763587.086821778,827672.485761684,65,0,0
"18170",770007.086821778,827672.485761684,58,0,0
"18171",776427.086821778,827672.485761684,69,3,0
"18172",782847.086821778,827672.485761684,68,6,0
"18173",789267.086821778,827672.485761684,63,4,0
"18174",795687.086821778,827672.485761684,74,10,0
"18175",802107.086821778,827672.485761684,73,8,0
"18176",808527.086821778,827672.485761684,71,2,0
"18177",814947.086821778,827672.485761684,72,3,0
"18178",821367.086821778,827672.485761684,75,10,0
"18179",827787.086821778,827672.485761684,70,5,0
"18180",834207.086821778,827672.485761684,64,7,0
"18181",840627.086821778,827672.485761684,71,4,0
"18182",847047.086821778,827672.485761684,75,2,0
"18183",853467.086821778,827672.485761684,33,4,0
"18284",172947.086821778,818432.485761684,8,1,3
"18285",179367.086821778,818432.485761684,13,0,1
"18286",185787.086821778,818432.485761684,20,2,0
"18287",192207.086821778,818432.485761684,24,0,12
"18288",198627.086821778,818432.485761684,32,0,30
"18289",205047.086821778,818432.485761684,35,0,34
"18290",211467.086821778,818432.485761684,43,0,34
"18291",217887.086821778,818432.485761684,48,1,37
"18292",224307.086821778,818432.485761684,55,0,44
"18293",230727.086821778,818432.485761684,60,0,56
"18294",237147.086821778,818432.485761684,60,0,43
"18295",243567.086821778,818432.485761684,68,0,66
"18296",249987.086821778,818432.485761684,69,2,49
"18297",256407.086821778,818432.485761684,76,0,63
"18298",262827.086821778,818432.485761684,68,0,58
"18299",269247.086821778,818432.485761684,68,0,60
"18300",275667.086821778,818432.485761684,67,0,31
"18301",282087.086821778,818432.485761684,69,2,30
"18302",288507.086821778,818432.485761684,68,1,10
"18303",294927.086821778,818432.485761684,70,1,16
"18304",301347.086821778,818432.485761684,69,3,38
"18305",307767.086821778,818432.485761684,68,8,22
"18306",314187.086821778,818432.485761684,74,4,35
"18307",320607.086821778,818432.485761684,71,3,23
"18308",327027.086821778,818432.485761684,69,5,27
"18309",333447.086821778,818432.485761684,68,4,33
"18310",339867.086821778,818432.485761684,70,2,17
"18311",346287.086821778,818432.485761684,69,2,5
"18312",352707.086821778,818432.485761684,61,2,3
"18313",359127.086821778,818432.485761684,47,21,1
"18314",365547.086821778,818432.485761684,62,13,0
"18315",371967.086821778,818432.485761684,52,21,0
"18316",378387.086821778,818432.485761684,44,24,0
"18317",384807.086821778,818432.485761684,47,17,7
"18318",391227.086821778,818432.485761684,64,9,0
"18319",397647.086821778,818432.485761684,68,1,0
"18320",404067.086821778,818432.485761684,70,0,0
"18321",410487.086821778,818432.485761684,65,2,0
"18322",416907.086821778,818432.485761684,72,0,0
"18323",423327.086821778,818432.485761684,69,0,0
"18324",429747.086821778,818432.485761684,67,0,0
"18325",436167.086821778,818432.485761684,63,1,0
"18326",442587.086821778,818432.485761684,68,0,0
"18327",449007.086821778,818432.485761684,69,0,0
"18328",455427.086821778,818432.485761684,65,0,0
"18329",461847.086821778,818432.485761684,68,2,0
"18330",468267.086821778,818432.485761684,63,4,0
"18331",474687.086821778,818432.485761684,65,0,0
"18332",481107.086821778,818432.485761684,70,0,0
"18333",487527.086821778,818432.485761684,74,2,0
"18334",493947.086821778,818432.485761684,62,2,0
"18335",500367.086821778,818432.485761684,65,9,0
"18336",506787.086821778,818432.485761684,73,11,0
"18337",513207.086821778,818432.485761684,42,24,0
"18338",519627.086821778,818432.485761684,61,26,0
"18339",526047.086821778,818432.485761684,61,24,0
"18340",532467.086821778,818432.485761684,56,19,0
"18341",538887.086821778,818432.485761684,61,28,0
"18342",545307.086821778,818432.485761684,25,44,0
"18343",551727.086821778,818432.485761684,32,39,0
"18344",558147.086821778,818432.485761684,65,6,0
"18345",564567.086821778,818432.485761684,67,3,0
"18346",570987.086821778,818432.485761684,55,22,0
"18347",577407.086821778,818432.485761684,64,6,0
"18348",583827.086821778,818432.485761684,52,54,0
"18349",590247.086821778,818432.485761684,61,9,0
"18350",596667.086821778,818432.485761684,70,2,0
"18351",603087.086821778,818432.485761684,61,12,3
"18352",609507.086821778,818432.485761684,58,14,0
"18353",615927.086821778,818432.485761684,62,10,0
"18354",622347.086821778,818432.485761684,64,7,0
"18355",628767.086821778,818432.485761684,67,5,0
"18356",635187.086821778,818432.485761684,68,5,0
"18357",641607.086821778,818432.485761684,33,14,0
"18373",744327.086821778,818432.485761684,34,0,0
"18374",750747.086821778,818432.485761684,56,0,0
"18375",757167.086821778,818432.485761684,60,1,0
"18376",763587.086821778,818432.485761684,59,1,0
"18377",770007.086821778,818432.485761684,64,1,0
"18378",776427.086821778,818432.485761684,66,2,0
"18379",782847.086821778,818432.485761684,69,7,0
"18380",789267.086821778,818432.485761684,68,5,0
"18381",795687.086821778,818432.485761684,68,10,0
"18382",802107.086821778,818432.485761684,74,6,0
"18383",808527.086821778,818432.485761684,75,4,0
"18384",814947.086821778,818432.485761684,74,4,0
"18385",821367.086821778,818432.485761684,65,1,0
"18386",827787.086821778,818432.485761684,70,5,0
"18387",834207.086821778,818432.485761684,78,4,0
"18388",840627.086821778,818432.485761684,74,2,0
"18389",847047.086821778,818432.485761684,72,0,0
"18390",853467.086821778,818432.485761684,29,4,0
"18503",249987.086821778,809192.485761684,1,0,1
"18504",256407.086821778,809192.485761684,5,0,2
"18505",262827.086821778,809192.485761684,14,0,11
"18506",269247.086821778,809192.485761684,22,1,20
"18507",275667.086821778,809192.485761684,28,1,14
"18508",282087.086821778,809192.485761684,29,1,8
"18509",288507.086821778,809192.485761684,35,1,9
"18510",294927.086821778,809192.485761684,43,1,7
"18511",301347.086821778,809192.485761684,48,3,6
"18512",307767.086821778,809192.485761684,58,6,18
"18513",314187.086821778,809192.485761684,63,1,46
"18514",320607.086821778,809192.485761684,65,3,38
"18515",327027.086821778,809192.485761684,69,3,26
"18516",333447.086821778,809192.485761684,68,4,35
"18517",339867.086821778,809192.485761684,70,5,22
"18518",346287.086821778,809192.485761684,68,0,11
"18519",352707.086821778,809192.485761684,66,2,1
"18520",359127.086821778,809192.485761684,65,15,2
"18521",365547.086821778,809192.485761684,58,11,2
"18522",371967.086821778,809192.485761684,48,21,0
"18523",378387.086821778,809192.485761684,56,17,0
"18524",384807.086821778,809192.485761684,34,35,0
"18525",391227.086821778,809192.485761684,66,2,0
"18526",397647.086821778,809192.485761684,69,0,1
"18527",404067.086821778,809192.485761684,72,0,0
"18528",410487.086821778,809192.485761684,72,1,0
"18529",416907.086821778,809192.485761684,74,0,0
"18530",423327.086821778,809192.485761684,72,0,0
"18531",429747.086821778,809192.485761684,70,0,0
"18532",436167.086821778,809192.485761684,72,1,0
"18533",442587.086821778,809192.485761684,71,2,0
"18534",449007.086821778,809192.485761684,75,1,0
"18535",455427.086821778,809192.485761684,70,3,0
"18536",461847.086821778,809192.485761684,73,2,0
"18537",468267.086821778,809192.485761684,67,2,0
"18538",474687.086821778,809192.485761684,70,1,1
"18539",481107.086821778,809192.485761684,63,5,0
"18540",487527.086821778,809192.485761684,64,9,0
"18541",493947.086821778,809192.485761684,66,4,0
"18542",500367.086821778,809192.485761684,68,8,0
"18543",506787.086821778,809192.485761684,58,7,0
"18544",513207.086821778,809192.485761684,60,10,0
"18545",519627.086821778,809192.485761684,45,25,0
"18546",526047.086821778,809192.485761684,63,14,0
"18547",532467.086821778,809192.485761684,54,14,0
"18548",538887.086821778,809192.485761684,33,37,0
"18549",545307.086821778,809192.485761684,51,22,0
"18550",551727.086821778,809192.485761684,61,8,0
"18551",558147.086821778,809192.485761684,54,15,0
"18552",564567.086821778,809192.485761684,68,7,0
"18553",570987.086821778,809192.485761684,54,18,0
"18554",577407.086821778,809192.485761684,49,22,0
"18555",583827.086821778,809192.485761684,43,22,0
"18556",590247.086821778,809192.485761684,69,5,0
"18557",596667.086821778,809192.485761684,68,6,1
"18558",603087.086821778,809192.485761684,64,7,0
"18559",609507.086821778,809192.485761684,68,5,0
"18560",615927.086821778,809192.485761684,71,8,0
"18561",622347.086821778,809192.485761684,68,5,0
"18562",628767.086821778,809192.485761684,67,8,0
"18563",635187.086821778,809192.485761684,61,7,0
"18564",641607.086821778,809192.485761684,46,16,0
"18580",744327.086821778,809192.485761684,32,1,0
"18581",750747.086821778,809192.485761684,61,1,0
"18582",757167.086821778,809192.485761684,62,0,0
"18583",763587.086821778,809192.485761684,58,0,0
"18584",770007.086821778,809192.485761684,57,0,0
"18585",776427.086821778,809192.485761684,66,1,0
"18586",782847.086821778,809192.485761684,64,1,0
"18587",789267.086821778,809192.485761684,70,6,0
"18588",795687.086821778,809192.485761684,74,2,0
"18589",802107.086821778,809192.485761684,69,2,0
"18590",808527.086821778,809192.485761684,65,2,0
"18591",814947.086821778,809192.485761684,67,2,0
"18592",821367.086821778,809192.485761684,72,2,0
"18593",827787.086821778,809192.485761684,70,2,0
"18594",834207.086821778,809192.485761684,66,1,0
"18595",840627.086821778,809192.485761684,67,2,0
"18596",847047.086821778,809192.485761684,71,1,0
"18597",853467.086821778,809192.485761684,30,0,0
"18722",327027.086821778,799952.485761684,1,0,0
"18723",333447.086821778,799952.485761684,6,0,1
"18724",339867.086821778,799952.485761684,8,0,6
"18725",346287.086821778,799952.485761684,16,0,0
"18726",352707.086821778,799952.485761684,19,1,1
"18727",359127.086821778,799952.485761684,60,8,0
"18728",365547.086821778,799952.485761684,67,7,1
"18729",371967.086821778,799952.485761684,42,30,0
"18730",378387.086821778,799952.485761684,43,28,0
"18731",384807.086821778,799952.485761684,47,18,2
"18732",391227.086821778,799952.485761684,65,11,2
"18733",397647.086821778,799952.485761684,69,2,2
"18734",404067.086821778,799952.485761684,68,2,0
"18735",410487.086821778,799952.485761684,72,1,0
"18736",416907.086821778,799952.485761684,76,0,0
"18737",423327.086821778,799952.485761684,68,1,0
"18738",429747.086821778,799952.485761684,73,0,0
"18739",436167.086821778,799952.485761684,71,3,0
"18740",442587.086821778,799952.485761684,66,5,0
"18741",449007.086821778,799952.485761684,68,8,0
"18742",455427.086821778,799952.485761684,65,7,0
"18743",461847.086821778,799952.485761684,60,8,0
"18744",468267.086821778,799952.485761684,66,7,0
"18745",474687.086821778,799952.485761684,71,3,2
