"","x","y","cell","plots"
"25854",741000,798000,25854,61
"25855",749000,798000,25855,64
"25856",757000,798000,25856,68
"25857",765000,798000,25857,66
"25858",773000,798000,25858,69
"25859",781000,798000,25859,73
"25860",789000,798000,25860,67
"25861",797000,798000,25861,74
"25862",805000,798000,25862,73
"25863",813000,798000,25863,75
"25864",821000,798000,25864,66
"25865",829000,798000,25865,55
"25866",837000,798000,25866,60
"25867",845000,798000,25867,73
"25868",853000,798000,25868,29
"26102",357000,790000,26102,32
"26103",365000,790000,26103,70
"26104",373000,790000,26104,75
"26105",381000,790000,26105,69
"26106",389000,790000,26106,70
"26107",397000,790000,26107,73
"26108",405000,790000,26108,73
"26109",413000,790000,26109,72
"26110",421000,790000,26110,64
"26111",429000,790000,26111,76
"26112",437000,790000,26112,72
"26113",445000,790000,26113,75
"26114",453000,790000,26114,70
"26115",461000,790000,26115,76
"26116",469000,790000,26116,74
"26117",477000,790000,26117,78
"26118",485000,790000,26118,74
"26119",493000,790000,26119,67
"26120",501000,790000,26120,59
"26121",509000,790000,26121,67
"26122",517000,790000,26122,58
"26123",525000,790000,26123,63
"26124",533000,790000,26124,69
"26125",541000,790000,26125,73
"26126",549000,790000,26126,77
"26127",557000,790000,26127,74
"26128",565000,790000,26128,70
"26129",573000,790000,26129,74
"26130",581000,790000,26130,77
"26131",589000,790000,26131,77
"26132",597000,790000,26132,76
"26133",605000,790000,26133,74
"26134",613000,790000,26134,71
"26135",621000,790000,26135,72
"26136",629000,790000,26136,69
"26137",637000,790000,26137,21
"26149",733000,790000,26149,19
"26150",741000,790000,26150,68
"26151",749000,790000,26151,72
"26152",757000,790000,26152,67
"26153",765000,790000,26153,65
"26154",773000,790000,26154,68
"26155",781000,790000,26155,70
"26156",789000,790000,26156,73
"26157",797000,790000,26157,71
"26158",805000,790000,26158,72
"26159",813000,790000,26159,64
"26160",821000,790000,26160,61
"26161",829000,790000,26161,60
"26162",837000,790000,26162,69
"26163",845000,790000,26163,62
"26164",853000,790000,26164,27
"26398",357000,782000,26398,8
"26399",365000,782000,26399,47
"26400",373000,782000,26400,68
"26401",381000,782000,26401,73
"26402",389000,782000,26402,72
"26403",397000,782000,26403,73
"26404",405000,782000,26404,79
"26405",413000,782000,26405,72
"26406",421000,782000,26406,72
"26407",429000,782000,26407,62
"26408",437000,782000,26408,65
"26409",445000,782000,26409,65
"26410",453000,782000,26410,69
"26411",461000,782000,26411,73
"26412",469000,782000,26412,66
"26413",477000,782000,26413,71
"26414",485000,782000,26414,74
"26415",493000,782000,26415,69
"26416",501000,782000,26416,70
"26417",509000,782000,26417,77
"26418",517000,782000,26418,72
"26419",525000,782000,26419,73
"26420",533000,782000,26420,72
"26421",541000,782000,26421,73
"26422",549000,782000,26422,74
"26423",557000,782000,26423,72
"26424",565000,782000,26424,73
"26425",573000,782000,26425,77
"26426",581000,782000,26426,79
"26427",589000,782000,26427,75
"26428",597000,782000,26428,68
"26429",605000,782000,26429,71
"26430",613000,782000,26430,68
"26431",621000,782000,26431,76
"26432",629000,782000,26432,76
"26445",733000,782000,26445,3
"26446",741000,782000,26446,62
"26447",749000,782000,26447,70
"26448",757000,782000,26448,67
"26449",765000,782000,26449,71
"26450",773000,782000,26450,69
"26451",781000,782000,26451,73
"26452",789000,782000,26452,73
"26453",797000,782000,26453,73
"26454",805000,782000,26454,72
"26455",813000,782000,26455,61
"26456",821000,782000,26456,57
"26457",829000,782000,26457,55
"26458",837000,782000,26458,62
"26459",845000,782000,26459,65
"26460",853000,782000,26460,28
"26695",365000,774000,26695,19
"26696",373000,774000,26696,72
"26697",381000,774000,26697,70
"26698",389000,774000,26698,73
"26699",397000,774000,26699,74
"26700",405000,774000,26700,75
"26701",413000,774000,26701,68
"26702",421000,774000,26702,66
"26703",429000,774000,26703,63
"26704",437000,774000,26704,62
"26705",445000,774000,26705,61
"26706",453000,774000,26706,68
"26707",461000,774000,26707,69
"26708",469000,774000,26708,70
"26709",477000,774000,26709,68
"26710",485000,774000,26710,67
"26711",493000,774000,26711,71
"26712",501000,774000,26712,74
"26713",509000,774000,26713,78
"26714",517000,774000,26714,77
"26715",525000,774000,26715,76
"26716",533000,774000,26716,77
"26717",541000,774000,26717,75
"26718",549000,774000,26718,75
"26719",557000,774000,26719,75
"26720",565000,774000,26720,75
"26721",573000,774000,26721,67
"26722",581000,774000,26722,73
"26723",589000,774000,26723,74
"26724",597000,774000,26724,69
"26725",605000,774000,26725,79
"26726",613000,774000,26726,74
"26727",621000,774000,26727,72
"26728",629000,774000,26728,52
"26742",741000,774000,26742,46
"26743",749000,774000,26743,70
"26744",757000,774000,26744,64
"26745",765000,774000,26745,69
"26746",773000,774000,26746,67
"26747",781000,774000,26747,70
"26748",789000,774000,26748,63
"26749",797000,774000,26749,72
"26750",805000,774000,26750,61
"26751",813000,774000,26751,64
"26752",821000,774000,26752,65
"26753",829000,774000,26753,64
"26754",837000,774000,26754,69
"26755",845000,774000,26755,72
"26756",853000,774000,26756,29
"26990",357000,766000,26990,2
"26991",365000,766000,26991,63
"26992",373000,766000,26992,64
"26993",381000,766000,26993,66
"26994",389000,766000,26994,68
"26995",397000,766000,26995,70
"26996",405000,766000,26996,70
"26997",413000,766000,26997,62
"26998",421000,766000,26998,64
"26999",429000,766000,26999,63
"27000",437000,766000,27000,65
"27001",445000,766000,27001,67
"27002",453000,766000,27002,66
"27003",461000,766000,27003,76
"27004",469000,766000,27004,72
"27005",477000,766000,27005,66
"27006",485000,766000,27006,75
"27007",493000,766000,27007,73
"27008",501000,766000,27008,75
"27009",509000,766000,27009,76
"27010",517000,766000,27010,72
"27011",525000,766000,27011,74
"27012",533000,766000,27012,74
"27013",541000,766000,27013,78
"27014",549000,766000,27014,73
"27015",557000,766000,27015,74
"27016",565000,766000,27016,75
"27017",573000,766000,27017,77
"27018",581000,766000,27018,76
"27019",589000,766000,27019,73
"27020",597000,766000,27020,68
"27021",605000,766000,27021,73
"27022",613000,766000,27022,78
"27023",621000,766000,27023,74
"27024",629000,766000,27024,10
"27038",741000,766000,27038,28
"27039",749000,766000,27039,59
"27040",757000,766000,27040,67
"27041",765000,766000,27041,64
"27042",773000,766000,27042,68
"27043",781000,766000,27043,64
"27044",789000,766000,27044,70
"27045",797000,766000,27045,65
"27046",805000,766000,27046,68
"27047",813000,766000,27047,39
"27048",821000,766000,27048,14
"27049",829000,766000,27049,12
"27050",837000,766000,27050,19
"27051",845000,766000,27051,24
"27052",853000,766000,27052,10
"27286",357000,758000,27286,30
"27287",365000,758000,27287,66
"27288",373000,758000,27288,67
"27289",381000,758000,27289,70
"27290",389000,758000,27290,63
"27291",397000,758000,27291,64
"27292",405000,758000,27292,71
"27293",413000,758000,27293,73
"27294",421000,758000,27294,73
"27295",429000,758000,27295,68
"27296",437000,758000,27296,66
"27297",445000,758000,27297,64
"27298",453000,758000,27298,67
"27299",461000,758000,27299,66
"27300",469000,758000,27300,70
"27301",477000,758000,27301,70
"27302",485000,758000,27302,72
"27303",493000,758000,27303,74
"27304",501000,758000,27304,75
"27305",509000,758000,27305,77
"27306",517000,758000,27306,72
"27307",525000,758000,27307,74
"27308",533000,758000,27308,74
"27309",541000,758000,27309,71
"27310",549000,758000,27310,74
"27311",557000,758000,27311,77
"27312",565000,758000,27312,75
"27313",573000,758000,27313,79
"27314",581000,758000,27314,73
"27315",589000,758000,27315,76
"27316",597000,758000,27316,76
"27317",605000,758000,27317,74
"27318",613000,758000,27318,77
"27319",621000,758000,27319,60
"27334",741000,758000,27334,3
"27335",749000,758000,27335,59
"27336",757000,758000,27336,71
"27337",765000,758000,27337,65
"27338",773000,758000,27338,69
"27339",781000,758000,27339,70
"27340",789000,758000,27340,63
"27341",797000,758000,27341,55
"27342",805000,758000,27342,70
"27343",813000,758000,27343,36
"27582",357000,750000,27582,19
"27583",365000,750000,27583,69
"27584",373000,750000,27584,69
"27585",381000,750000,27585,67
"27586",389000,750000,27586,69
"27587",397000,750000,27587,74
"27588",405000,750000,27588,69
"27589",413000,750000,27589,71
"27590",421000,750000,27590,79
"27591",429000,750000,27591,73
"27592",437000,750000,27592,80
"27593",445000,750000,27593,75
"27594",453000,750000,27594,73
"27595",461000,750000,27595,77
"27596",469000,750000,27596,71
"27597",477000,750000,27597,72
"27598",485000,750000,27598,69
"27599",493000,750000,27599,72
"27600",501000,750000,27600,68
"27601",509000,750000,27601,68
"27602",517000,750000,27602,67
"27603",525000,750000,27603,70
"27604",533000,750000,27604,74
"27605",541000,750000,27605,72
"27606",549000,750000,27606,71
"27607",557000,750000,27607,72
"27608",565000,750000,27608,77
"27609",573000,750000,27609,77
"27610",581000,750000,27610,69
"27611",589000,750000,27611,75
"27612",597000,750000,27612,77
"27613",605000,750000,27613,74
"27614",613000,750000,27614,77
"27615",621000,750000,27615,46
"27631",749000,750000,27631,19
"27632",757000,750000,27632,22
"27633",765000,750000,27633,27
"27634",773000,750000,27634,26
"27635",781000,750000,27635,36
"27636",789000,750000,27636,40
"27637",797000,750000,27637,36
"27638",805000,750000,27638,38
"27639",813000,750000,27639,20
"27878",357000,742000,27878,33
"27879",365000,742000,27879,65
"27880",373000,742000,27880,74
"27881",381000,742000,27881,75
"27882",389000,742000,27882,76
"27883",397000,742000,27883,72
"27884",405000,742000,27884,72
"27885",413000,742000,27885,77
"27886",421000,742000,27886,73
"27887",429000,742000,27887,74
"27888",437000,742000,27888,78
"27889",445000,742000,27889,80
"27890",453000,742000,27890,77
"27891",461000,742000,27891,78
"27892",469000,742000,27892,73
"27893",477000,742000,27893,77
"27894",485000,742000,27894,72
"27895",493000,742000,27895,55
"27896",501000,742000,27896,32
"27897",509000,742000,27897,69
"27898",517000,742000,27898,72
"27899",525000,742000,27899,71
"27900",533000,742000,27900,72
"27901",541000,742000,27901,71
"27902",549000,742000,27902,77
"27903",557000,742000,27903,76
"27904",565000,742000,27904,72
"27905",573000,742000,27905,72
"27906",581000,742000,27906,65
"27907",589000,742000,27907,73
"27908",597000,742000,27908,76
"27909",605000,742000,27909,65
"27910",613000,742000,27910,67
"27911",621000,742000,27911,53
"28174",357000,734000,28174,18
"28175",365000,734000,28175,69
"28176",373000,734000,28176,72
"28177",381000,734000,28177,75
"28178",389000,734000,28178,77
"28179",397000,734000,28179,79
"28180",405000,734000,28180,75
"28181",413000,734000,28181,75
"28182",421000,734000,28182,75
"28183",429000,734000,28183,72
"28184",437000,734000,28184,74
"28185",445000,734000,28185,80
"28186",453000,734000,28186,77
"28187",461000,734000,28187,79
"28188",469000,734000,28188,73
"28189",477000,734000,28189,72
"28190",485000,734000,28190,71
"28191",493000,734000,28191,75
"28192",501000,734000,28192,77
"28193",509000,734000,28193,59
"28194",517000,734000,28194,65
"28195",525000,734000,28195,77
"28196",533000,734000,28196,72
"28197",541000,734000,28197,72
"28198",549000,734000,28198,75
"28199",557000,734000,28199,75
"28200",565000,734000,28200,73
"28201",573000,734000,28201,67
"28202",581000,734000,28202,67
"28203",589000,734000,28203,62
"28204",597000,734000,28204,63
"28205",605000,734000,28205,71
"28206",613000,734000,28206,70
"28207",621000,734000,28207,64
"28471",365000,726000,28471,71
"28472",373000,726000,28472,70
"28473",381000,726000,28473,64
"28474",389000,726000,28474,77
"28475",397000,726000,28475,72
"28476",405000,726000,28476,75
"28477",413000,726000,28477,73
"28478",421000,726000,28478,68
"28479",429000,726000,28479,76
"28480",437000,726000,28480,74
"28481",445000,726000,28481,70
"28482",453000,726000,28482,70
"28483",461000,726000,28483,73
"28484",469000,726000,28484,77
"28485",477000,726000,28485,67
"28486",485000,726000,28486,77
"28487",493000,726000,28487,75
"28488",501000,726000,28488,77
"28489",509000,726000,28489,62
"28490",517000,726000,28490,73
"28491",525000,726000,28491,81
"28492",533000,726000,28492,72
"28493",541000,726000,28493,75
"28494",549000,726000,28494,71
"28495",557000,726000,28495,73
"28496",565000,726000,28496,72
"28497",573000,726000,28497,69
"28498",581000,726000,28498,76
"28499",589000,726000,28499,79
"28500",597000,726000,28500,73
"28501",605000,726000,28501,74
"28502",613000,726000,28502,80
"28503",621000,726000,28503,53
"28767",365000,718000,28767,66
"28768",373000,718000,28768,71
"28769",381000,718000,28769,76
"28770",389000,718000,28770,67
"28771",397000,718000,28771,80
"28772",405000,718000,28772,78
"28773",413000,718000,28773,63
"28774",421000,718000,28774,68
"28775",429000,718000,28775,69
"28776",437000,718000,28776,67
"28777",445000,718000,28777,75
"28778",453000,718000,28778,70
"28779",461000,718000,28779,72
"28780",469000,718000,28780,71
"28781",477000,718000,28781,73
"28782",485000,718000,28782,79
"28783",493000,718000,28783,76
"28784",501000,718000,28784,81
"28785",509000,718000,28785,77
"28786",517000,718000,28786,75
"28787",525000,718000,28787,79
"28788",533000,718000,28788,38
"28789",541000,718000,28789,70
"28790",549000,718000,28790,73
"28791",557000,718000,28791,76
"28792",565000,718000,28792,79
"28793",573000,718000,28793,72
"28794",581000,718000,28794,76
"28795",589000,718000,28795,75
"28796",597000,718000,28796,76
"28797",605000,718000,28797,75
"28798",613000,718000,28798,79
"28799",621000,718000,28799,73
"28800",629000,718000,28800,3
"29063",365000,710000,29063,5
"29064",373000,710000,29064,38
"29065",381000,710000,29065,56
"29066",389000,710000,29066,65
"29067",397000,710000,29067,75
"29068",405000,710000,29068,76
"29069",413000,710000,29069,71
"29070",421000,710000,29070,71
"29071",429000,710000,29071,68
"29072",437000,710000,29072,63
"29073",445000,710000,29073,77
"29074",453000,710000,29074,81
"29075",461000,710000,29075,76
"29076",469000,710000,29076,84
"29077",477000,710000,29077,72
"29078",485000,710000,29078,79
"29079",493000,710000,29079,78
"29080",501000,710000,29080,78
"29081",509000,710000,29081,72
"29082",517000,710000,29082,72
"29083",525000,710000,29083,66
"29084",533000,710000,29084,72
"29085",541000,710000,29085,78
"29086",549000,710000,29086,75
"29087",557000,710000,29087,75
"29088",565000,710000,29088,75
"29089",573000,710000,29089,77
"29090",581000,710000,29090,67
"29091",589000,710000,29091,74
"29092",597000,710000,29092,72
"29093",605000,710000,29093,58
"29094",613000,710000,29094,79
"29095",621000,710000,29095,79
"29096",629000,710000,29096,4
"29362",389000,702000,29362,20
"29363",397000,702000,29363,68
"29364",405000,702000,29364,68
"29365",413000,702000,29365,72
"29366",421000,702000,29366,71
"29367",429000,702000,29367,75
"29368",437000,702000,29368,69
"29369",445000,702000,29369,77
"29370",453000,702000,29370,82
"29371",461000,702000,29371,83
"29372",469000,702000,29372,78
"29373",477000,702000,29373,79
"29374",485000,702000,29374,75
"29375",493000,702000,29375,76
"29376",501000,702000,29376,76
"29377",509000,702000,29377,81
"29378",517000,702000,29378,78
"29379",525000,702000,29379,69
"29380",533000,702000,29380,75
"29381",541000,702000,29381,78
"29382",549000,702000,29382,78
"29383",557000,702000,29383,74
"29384",565000,702000,29384,71
"29385",573000,702000,29385,70
"29386",581000,702000,29386,75
"29387",589000,702000,29387,75
"29388",597000,702000,29388,75
"29389",605000,702000,29389,77
"29390",613000,702000,29390,71
"29391",621000,702000,29391,73
"29392",629000,702000,29392,40
"29658",389000,694000,29658,3
"29659",397000,694000,29659,61
"29660",405000,694000,29660,72
"29661",413000,694000,29661,72
"29662",421000,694000,29662,64
"29663",429000,694000,29663,71
"29664",437000,694000,29664,73
"29665",445000,694000,29665,74
"29666",453000,694000,29666,74
"29667",461000,694000,29667,80
"29668",469000,694000,29668,77
"29669",477000,694000,29669,72
"29670",485000,694000,29670,70
"29671",493000,694000,29671,76
"29672",501000,694000,29672,82
"29673",509000,694000,29673,71
"29674",517000,694000,29674,79
"29675",525000,694000,29675,73
"29676",533000,694000,29676,75
"29677",541000,694000,29677,74
"29678",549000,694000,29678,80
