PointX,PointY,TownRangPM,entry_id,timestamp,reader_initials,surveyor_name,volume,page,year,state,hubtack_county,baseline,meridian,township,townshipdir,rangenum,rangedir,sectiona,sectionb,interiorsection,interiordir,refcorner,traveldir,secondpass,chains,typecorner,cornerid,species,speciescode,verbatim1,L1.tree1,diameter,bearing,degrees,bearingdir,chainstree,species2,speciescode2,verbatim2,L1.tree2,diameter2,bearing2,degrees2,bearingdir2,chainstree2,species3,speciescode3,verbatim3,L1.tree3,bearing3,degrees3,bearingdir3,chainstree3,species4,speciescode4,verbatim4,L1.tree4,diameter4,bearing4,degrees4,bearingdir4,chainstree4,ecotype,ecotypenotes,ecotype2,ecotypenotes2,ecotype3,ecotypenotes3,feature,featurenotes,timbernotes,understorynotes,landnotes,landnotesvb,generalnotes,recheck,reason,fixed
-90.27468266,40.40741426,5N2E4,835,6/22/2012 11:09,wtintor,Jeduthan Dimnick,278,141,1816,IL,Fulton,4,4,5,N,2,E,26,27,,,500200,N,N,80,Section,500300,Sugar Maple,SU,Sug Maple,Sug Maple,11,S,18,W,8,White Ash,WA,White Ash,White Ash,16,N,48,W,20,,,,No Tree,,,,,,,,No Tree,,,,,,H,bar [barren] to the bottom,NULL,NULL,NULL,NULL,Post,"Post corner to sec. 22, 23, 26, 27",feat. tim.,viney,"3rd,broken barren,",NULL,non cultivable,,,
-88.43179137,37.55581405,11S7E3,414298,8/7/2013 22:38,ahamlin,Will Sobbries,65,186,1807,IL,Pope,2,3,11,S,7,E,4,5,,,300600,N,N,40,(1/4) Section,300640,Sugar Maple,SU,sugar,sugar,18,N,76,W,61,Sugar Maple,SU,sugar,sugar,18,S,76,E,35,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-88.43179137,37.55581405,11S7E3,414227,8/7/2013 22:38,ahamlin,Will Sobbries,65,183,1807,IL,Pope,2,3,11,S,7,E,9,10,,,400500,N,N,40,(1/4) Section,400540,Sugar Maple,SU,sugar,sugar,12,S,51,W,85,Sugar Maple,SU,sugar,sugar,5,N,85,E,17,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420382,4/26/2013 17:06,ahamlin,Will B. Giles,6,92,1811,IL,Edgar,2,2,13,N,11,W,,,36,S,600100,E,Y,40,(1/4) Section,640100,Sugar Maple,SU,sugar,sugar,36,S,33,W,6,Beech,BE,beech,beech,28,N,30,W,36,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420375,4/26/2013 16:57,ahamlin,Will B. Giles,6,91,1811,IL,Edgar,2,2,13,N,11,W,,,32,S,200100,E,Y,80,Section,300100,Sugar Maple,SU,sugar,sugar,8,S,66,W,7,Beech,BE,beech,beech,12,S,33,E,25,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420374,4/26/2013 16:47,ahamlin,Will B. Giles,6,91,1811,IL,Edgar,2,2,13,N,11,W,,,32,S,200100,E,Y,40,(1/4) Section,240100,Sugar Maple,SU,sugar,sugar,12,S,60,W,33,Hickory,HI,hickory,hickory,14,N,84,E,15,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420376,4/26/2013 16:49,ahamlin,Will B. Giles,6,91,1811,IL,Edgar,2,2,13,N,11,W,,,33,S,300100,E,Y,40,(1/4) Section,340100,Sugar Maple,SU,sugar,sugar,6,S,26,W,80,Sugar Maple,SU,sugar,sugar,6,N,63,E,16,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420386,4/26/2013 17:07,ahamlin,Will B. Giles,6,98,1811,IL,Edgar,2,2,13,N,11,W,,,25,E,700200,N,N,40,(1/4) Section,700240,Sugar Maple,SU,sugar,sugar,12,N,47,E,25,Sugar Maple,SU,sugar,sugar,11,S,36,W,9,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420385,4/26/2013 17:06,ahamlin,Will B. Giles,6,97,1811,IL,Edgar,2,2,13,N,11,W,,,36,E,700100,N,N,80,Section,700200,Sugar Maple,SU,sugar,sugar,14,N,21,E,35,White Ash,WA,w ash,w ash,30,S,78,W,47,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"FitForCultivation,Rolling,",,,,,
-90.97281485,39.88773965,2S5W4,420631,5/17/2013 15:28,ahamlin,John McDonald,255,357,1815,IL,Adams,4,4,2,S,5,W,,,24,E,700400,S,N,80,Section,700300,Sugar Maple,SU,sugar,sugar,12,N,23,W,29,Hawthorn,HW,red haw,red haw,5,S,10,W,17,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"BrokenLand,",,,,,
-90.97281485,39.88773965,2S5W4,420632,5/17/2013 15:36,ahamlin,John McDonald,255,358,1815,IL,Adams,4,4,2,S,5,W,,,25,E,700300,S,N,40,(1/4) Section,700240,Sugar Maple,SU,sugar,sugar,4,S,23,W,15,Sycamore,SY,syckamor,syckamor,6,N,15,E,10,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420349,4/30/2013 15:41,ahamlin,John J Pateet,8,241,1816,IL,Edgar,2,2,13,N,11,W,19,30,,,200300,W,N,35.41,(1/4) Section,140300,Sugar Maple,SU,sugar,sugar,9,N,27,E,11,Black Ash,BA,b ash,b ash,24,S,20,E,31,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"1st,",,also intersection w/ border - section ends at 35.34 lks,,,
-87.6291848,39.56366252,13N11W2,420334,4/30/2013 15:41,ahamlin,John J Pateet,8,235,1816,IL,Edgar,2,2,13,N,11,W,27,28,,,400200,N,N,80,Section,400300,Sugar Maple,SU,sugar,sugar,16,N,17,NA,,Black Oak,BO,b oak,b oak,12,N,85,E,19,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420246,4/30/2013 15:41,ahamlin,John J Pateet,8,219,1816,IL,Edgar,2,2,13,N,11,W,15,22,,,400400,E,Y,40,(1/4) Section,440400,Sugar Maple,SU,sugar,sugar,10,N,53,E,2,Beech,BE,beech,beech,10,S,51,E,47,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420220,4/30/2013 15:41,ahamlin,John J Pateet,8,211,1816,IL,Edgar,2,2,13,N,11,W,33,34,,,400100,N,N,40,(1/4) Section,400140,Sugar Maple,SU,sugar,sugar,18,N,49,W,2,Elm,EL,elm,elm,12,S,12,E,27,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420265,4/30/2013 15:41,ahamlin,John J Pateet,8,229,1816,IL,Edgar,2,2,13,N,11,W,3,10,,,400600,E,Y,40.1,(1/4) Section,440600,Sugar Maple,SU,sugar,sugar,10,S,40,W,25,Hickory,HI,hickory,hickory,12,N,22,E,33,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420356,4/30/2013 15:41,ahamlin,John J Pateet,8,244,1816,IL,Edgar,2,2,13,N,11,W,9,10,,,400500,N,N,80,Section,400600,Sugar Maple,SU,sugar,sugar,11,N,27,NA,,Hickory,HI,hicky,hicky,12,S,71,E,17,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"FitForCultivation,Rolling,",,,,,
-87.6291848,39.56366252,13N11W2,420357,4/30/2013 15:41,ahamlin,John J Pateet,8,245,1816,IL,Edgar,2,2,13,N,11,W,9,16,,,400500,W,Y,39.91,(1/4) Section,340500,Sugar Maple,SU,sugar,sugar,14,S,45,W,27,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420232,4/30/2013 15:41,ahamlin,John J Pateet,8,214,1816,IL,Edgar,2,2,13,N,11,W,26,27,,,500200,N,N,40,(1/4) Section,500240,Sugar Maple,SU,sugar,sugar,18,S,33,E,33,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420355,4/30/2013 15:41,ahamlin,John J Pateet,8,244,1816,IL,Edgar,2,2,13,N,11,W,9,10,,,400500,N,N,40,(1/4) Section,400540,Sugar Maple,SU,sugar,sugar,10,N,73,E,23,Sugar Maple,SU,sugar,sugar,9,S,12,W,8,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420361,4/30/2013 15:41,ahamlin,John J Pateet,8,247,1816,IL,Edgar,2,2,13,N,11,W,18,19,,,200400,W,N,24.5,(1/4) Section,140400,Sugar Maple,SU,sugar,sugar,10,S,65,W,9,Sugar Maple,SU,sugar,sugar,15,N,86,E,3,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"FitForCultivation,Rich,",,intersect border here,,,
-87.6291848,39.56366252,13N11W2,420344,4/30/2013 15:41,ahamlin,John J Pateet,8,239,1816,IL,Edgar,2,2,13,N,11,W,20,21,,,300300,N,N,40,(1/4) Section,300340,Sugar Maple,SU,sugar,sugar,12,N,15,W,30,Sugar Maple,SU,sugar,sugar,12,S,35,E,17,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420336,4/30/2013 15:41,ahamlin,John J Pateet,8,236,1816,IL,Edgar,2,2,13,N,11,W,21,22,,,400300,N,N,80,Section,400400,Sugar Maple,SU,sugar,sugar,9,N,39,E,10,Sugar Maple,SU,sugar,sugar,6,S,56,W,15,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"BrokenLand,",,,,,
-87.6291848,39.56366252,13N11W2,420243,6/13/2013 14:03,ahamlin,John J Pateet,8,218,1816,IL,Edgar,2,2,13,N,11,W,22,27,,,400300,E,Y,40,(1/4) Section,440300,Sugar Maple,SU,sugar,sugar,10,S,39,W,15,Sugar Maple,SU,sugar,sugar,12,N,50,W,20,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420251,4/30/2013 15:41,ahamlin,John J Pateet,8,220,1816,IL,Edgar,2,2,13,N,11,W,23,24,,,600300,N,N,80,Section,600400,Sugar Maple,SU,sugar,sugar,8,N,60,E,5,Sugar Maple,SU,sugar,sugar,12,S,18,W,53,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"2nd,Level,",,,,,
-87.6291848,39.56366252,13N11W2,420240,4/30/2013 15:41,ahamlin,John J Pateet,8,216,1816,IL,Edgar,2,2,13,N,11,W,24,25,,,700300,W,Y,39.55,(1/4) Section,640300,Sugar Maple,SU,sugar,sugar,10,N,29,NA,,Sugar Maple,SU,sugar,sugar,10,N,25,W,23,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420237,4/30/2013 15:41,ahamlin,John J Pateet,8,215,1816,IL,Edgar,2,2,13,N,11,W,25,26,,,600200,N,N,40,(1/4) Section,600240,Sugar Maple,SU,sugar,sugar,6,N,17,W,26,Sugar Maple,SU,sugar,sugar,10,N,1,W,7,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420231,4/30/2013 15:41,ahamlin,John J Pateet,8,213,1816,IL,Edgar,2,2,13,N,11,W,27,34,,,400200,E,Y,39.84,(1/4) Section,440200,Sugar Maple,SU,sugar,sugar,12,S,53,W,15,Sugar Maple,SU,sugar,sugar,20,N,58,E,39,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420338,4/30/2013 15:41,ahamlin,John J Pateet,8,237,1816,IL,Edgar,2,2,13,N,11,W,28,29,,,300200,N,N,80,Section,300300,Sugar Maple,SU,sugar,sugar,12,N,77,E,25,Sugar Maple,SU,sugar,sugar,7,S,3,W,46,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"FitForCultivation,Level,Rich,",,,,,
-87.6291848,39.56366252,13N11W2,420227,4/30/2013 15:41,ahamlin,John J Pateet,8,212,1816,IL,Edgar,2,2,13,N,11,W,35,36,,,600100,N,N,40,(1/4) Section,600140,Sugar Maple,SU,sugar,sugar,12,S,31,E,11,Sugar Maple,SU,sugar,sugar,8,N,36,E,26,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.6291848,39.56366252,13N11W2,420346,4/30/2013 15:41,ahamlin,John J Pateet,8,240,1816,IL,Edgar,2,2,13,N,11,W,16,21,,,400400,W,Y,40.06,(1/4) Section,340400,Sugar Maple,SU,sugar,sugar,12,S,55,E,24,White Oak,WO,w oak,w oak,12,N,54,W,40,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-88.63472797,39.04716046,7N5E3,419458,4/4/2013 20:45,ahamlin,William C Jeremiah,155,206,1818,IL,Effingham,3,3,7,N,5,E,22,27,,,500300,W,Y,40.04,(1/4) Section,440300,Sugar Maple,SU,sugar,sugar,19,N,45,E,10,White Oak,WO,w oak,w oak,15,S,10,W,36,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.59963435,40.0138664,18N11W2,419568,4/10/2013 8:42,zvolenec,James R Mcall,203,342,1821,IL,Vermilion,2,2,18,N,11,W,9,10,,,400500,N,N,80,Section,400600,Sugar Maple,SU,sugar,sugar,12,N,25,W,19,Beech,BE,beech,beech,15,S,47,E,36,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"Rolling,Rich,",,,,,
-87.59963435,40.0138664,18N11W2,420133,4/17/2013 9:01,zvolenec,James R Mcall,203,301,1821,IL,Vermilion,2,2,18,N,11,W,,,36,E,700100,N,N,80,Section,700200,Sugar Maple,SU,sugar,sugar,12,S,0,W,34,Hickory,HI,hickory,hickory,15,N,49,W,75,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"2nd,Level,",,,,,
-88.08310818,39.47813885,12N10E3,401608,6/19/2012 10:39,Ievans,William Lakary,186,102,1821,IL,Coles,3,3,12,N,10,E,,,34,S,400100,E,Y,80,Section,500100,Sugar Maple,SU,Sugar,Sugar,30,N,45,W,62,Red Oak,RO,Red Oak,Red Oak,28,N,60,E,21,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.59963435,40.0138664,18N11W2,419519,4/8/2013 8:22,zvolenec,James R Mcall,203,307,1821,IL,Vermilion,2,2,18,N,11,W,35,36,,,600100,N,N,40,(1/4) Section,600140,Sugar Maple,SU,sugar,sugar,12,N,36,W,5,Sugar Maple,SU,do,sugar,15,S,5,E,25,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-87.59963435,40.0138664,18N11W2,420137,4/17/2013 9:08,zvolenec,James R Mcall,203,303,1821,IL,Vermilion,2,2,18,N,11,W,,,24,E,700300,N,N,80,Section,700400,Sugar Maple,SU,sugar,sugar,18,N,14,W,40,White Oak,WO,W oak,W oak,40,S,18,W,82,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"2nd,Rich,",,,,,
-87.59963435,40.0138664,18N11W2,420139,4/17/2013 9:12,zvolenec,James R Mcall,203,304,1821,IL,Vermilion,2,2,18,N,11,W,,,13,E,700400,N,N,80,Section,700500,Sugar Maple,SU,Sugar,Sugar,10,S,17,W,8,White Oak,WO,W oak,W oak,48,S,28,E,7,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"2nd,hilly ,",,,,,
-87.59963435,40.0138664,18N11W2,420142,4/17/2013 9:17,zvolenec,James R Mcall,203,306,1821,IL,Vermilion,2,2,18,N,11,W,,,1,E,700600,N,N,40,(1/4) Section,700640,Sugar Maple,SU,Sugar,Sugar,12,N,35,E,7,Black Walnu,BW,walnut,walnut,12,S,29,W,11,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-89.21464395,40.70543747,26N1W3,424793,7/26/2013 15:54,ahamlin,Dan Murphy,134,113,1823,IL,Woodford,3,3,26,N,1,W,23,24,,,600300,N,N,40,(1/4) Section,600340,Sugar Maple,SU,sugar,sugar,30,N,25,E,8,White Oak,WO,wo,wo,26,S,85,W,46,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-89.57336683,42.33068064,27N8E4,414290,11/16/2012 15:02,cmattiso,William A Tossor,407,114,1840,IL,Stephenson,4,4,27,N,8,E,27,34,,,400200,E,Y,40,(1/4) Section,440200,Sugar Maple,SU,sugar,sugar,14,N,34,W,42,Sugar Maple,SU,sugar,sugar,7,S,73,W,20,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,set a post to quarter section corner,,,"Prairie,",,,,,
-87.59963435,40.0138664,18N11W2,420136,4/17/2013 9:07,zvolenec,James R Mcall,203,303,1821,IL,Vermilion,2,2,18,N,11,W,,,24,E,700300,N,N,40,(1/4) Section,700340,Sugar Maple,SU,Sugar ,Sugar ,6,N,64,E,27,Black Oak,BO,B oak,B oak,24,N,81.5,W,40,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-90.27468266,40.40741426,5N2E4,1033,1/8/2013 18:07,wtintor,Jeduthan Dimnick,278,155,1816,IL,Fulton,4,4,5,N,2,E,18,19,,,200400,W,N,40,(1/4) Section,140400,Sugar Maple,SU,Sugar Maple,Sugar Maple,12,S,48,E,70,Sugar Maple,SU,Do,Sugar Maple,14,N,48,W,48,,,,No Tree,,,,,,,,No Tree,,,,,,,,NULL,NULL,NULL,NULL,Post,,tim. of all kinds,,"1st,FitForCultivation,bottom,",NULL,,,,
-88.345926,37.76150249,9S8E3,415730,2/5/2013 11:52,cmattiso,Stephen Benton,67,57,1806,IL,Gallatin ,3,3,9,S,8,E,31,32,,,200100,N,N,80,Section,200200,Sugar Maple,SU,sugar tree,sugar tree,18,S,88,W,38,Sugar Maple,SU,do,sugar tree,12,N,64,E,39,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,set post corner to sections ,,,"GoodSoil,Stony,BrokenLand,",,,,,
-88.76551611,37.29260466,14S4E3,414034,11/16/2012 12:27,cmattiso,Jacob Fowles,60,125,1807,IL,Massac,3,3,14,S,4,E,25,26,,,600200,N,N,80,Section,600300,Sugar Maple,SU,sugar tree,sugar tree,18,S,4,W,35,Mulberry,MR,mulberry,mulberry,14,N,16,W,21,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,mile post ,"oak hickory & e, same ",,"same?,Illegible,",,,,,
-88.65421761,37.55554457,11S5E3,416129,2/13/2013 8:08,zvolenec,Jacob Fowler,61,219,1807,IL,Pope,3,3,11,S,5,E,9,10,,,400500,N,N,80,Section,400600,Sugar Maple,SU,Sugar tree,Sugar tree,7,S,55,E,25,Sycamore,SY,Sycamore,Sycamore,60,N,0,NA,13,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"hilly ,",,,,,
-90.72862702,40.93710067,11N3W4,401343,1/8/2013 18:07,kaugust1,James McKee,310,188,1816,IL,Warren,4,4,11,N,3,W,9,10,,,400500,N,N,40,(1/4) Section,400540,Sugar Maple,SU,sugar tree,sugar tree,12,N,9,E,18,Thorn Tree,TT,locust,locust,20,N,26,W,33,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-91.31908487,40.15411793,2N8W4,417708,2/27/2013 14:50,zvolenec,Joseph Borough ,303,203,1817,IL,Adams ,4,4,2,N,8,W,29,32,,,300200,W,Y,39.27,(1/4) Section,240200,Sugar Maple,SU,sugar tree,sugar tree,7,N,13,W,22,Elm,EL,elm,elm,10,S,50,W,51,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"FitForCultivation,Rolling,Rich,",,,Y,"poor scan, cannot read data for two trees present ",
-91.31908487,40.15411793,2N8W4,417502,3/17/2013 14:21,zvolenec,Joseph Borough ,303,164,1817,IL,Adams ,4,4,2,N,8,W,13,24,,,700400,W,Y,40.03,(1/4) Section,640400,Sugar Maple,SU,Sugar tree,Sugar tree,17,N,52,E,59,Linn,LI,Lynn,Lynn,26,S,26,W,32,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"FitForCultivation,GoodSoil,",,,,,
-91.31908487,40.15411793,2N8W4,417694,2/27/2013 14:10,zvolenec,Joseph Borough ,303,194,1817,IL,Adams ,4,4,2,N,8,W,21,28,,,400300,W,Y,40.23,(1/4) Section,340300,Sugar Maple,SU,sugar tree,sugar tree,4,S,87,W,9,Sugar Maple,SU,sugar tree,sugar tree,3,N,85,E,9,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"FitForCultivation,Rolling,Rich,",,,,,
-90.09820119,39.7403135,15N9W3,418361,3/20/2013 15:13,zvolenec,"Joseph, Ignatius Sprigg",118,350,1821,IL,Morgan,3,3,15,N,9,W,9,10,,,400500,N,N,80,Section,400600,Sugar Maple,SU,Sugar tree,Sugar tree,15,S,65,E,34,Elm,EL,Elm,Elm,10,N,65,W,54,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"Rolling,",,,,,
-87.81458132,40.2701847,21N13W2,410912,1/17/2013 17:15,gblad,John Mepings,204,106,1821,IL,Vermilion,2,2,21,N,13,W,,,36,E,700100,N,N,40,(1/4) Section,700140,Sugar Maple,SU,sugar tree,sugar tree,10,N,84,E,114,Ironwood,IR,ironwood,ironwood,8,S,87,W,39,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,recorded for west border of 21n12w,,,
-89.56837625,41.36513246,16N8E4,416564,2/14/2013 17:16,ahamlin,Beau Huck,316,23,1821,IL,Bureau,4,4,16,N,8,E,,,12,E,700500,N,N,80,Section,700600,Sugar Maple,SU,sugar tree,sugar tree,15,S,38,W,78,Linden,LI,lynn,lynn,12,N,50,W,215,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"Prairie,Rolling,Rich,",,,,,
-87.6996228,40.27054843,21N12W2,410675,1/8/2013 18:07,gblad,Joseph Borough,218,74,1821,IL,Vermilion,2,2,21,N,12,W,,,31,S,100100,E,N,40,(1/4) Section,140100,Sugar Maple,SU,sugar tree,sugar tree,8,S,15,W,47,Red Oak,RO,red oak,red oak,20,N,38,E,3,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,timber w o and red oak,undergrowth hazle and vines,"2nd,FitForCultivation,Level,",Land level soil 2nd rate fit for cultivation,,,,
-88.18292475,40.18331396,20N9E3,403734,7/3/2012 11:16,kaugust1,B. F. Messinger,195,18,1821,IL,Champaign,3,3,20,N,9,E,,,32,S,200100,E,Y,80,Section,300100,Sugar Maple,SU,Sugar tree,Sugar tree,12,N,22,E,10,Sugar Maple,SU,do,Sugar tree,10,S,21,W,26,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set the post on a true line,,,,,,,,
-90.09820119,39.7403135,15N9W3,418360,3/20/2013 15:11,zvolenec,"Joseph, Ignatius Sprigg",118,350,1821,IL,Morgan,3,3,15,N,9,W,9,10,,,400500,N,N,40,(1/4) Section,400540,Sugar Maple,SU,Sugar tree,Sugar tree,16,S,65,E,53,White Oak,WO,WO,WO,30,N,26,W,52,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-89.4374157,40.52574791,24N3W3,402676,7/19/2012 14:16,gblad,Chinler Loepharty,137,78,1823,IL,Tazewell,3,3,24,N,3,W,,,35,S,600100,W,Y,80,Section,500100,Sugar Maple,SU,sugar tree,sugar tree,14,N,34,E,49,White Oak,WO,WO,WO,20,N,64,W,57,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,set tempy sec post on true line,,,,,,,,
-90.84723441,40.59273836,7N4W4,420186,6/12/2013 16:37,ahamlin,J Milton Moore,272,303,1816,IL,McDonough,4,4,7,N,4,W,9,16,,,400500,W,Y,39.8,(1/4) Section,340500,Sugar Maple,SU,sugartree,sugartree,12,E,0,NA,2,Red Oak,RO,r oak,r oak,30,W,0,NA,21,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-90.84723441,40.59273836,7N4W4,420215,4/18/2013 17:05,ahamlin,Enoch Moore,269,175,1817,IL,McDonough,4,4,7,N,4,W,,,34,S,400100,E,Y,80,Section,500100,Sugar Maple,SU,sugartree,sugartree,7,S,37,W,14,Ash,AX,ash,ash,10,N,15,W,27,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,Y,"clarify, extremely poor scan ",
-90.84723441,40.59273836,7N4W4,420214,6/12/2013 16:37,ahamlin,Enoch Moore,269,175,1817,IL,McDonough,4,4,7,N,4,W,,,34,S,400100,E,Y,40,(1/4) Section,440100,Sugar Maple,SU,sugartree,sugartree,20,N,22,W,12,Hickory,HI,hicky,hicky,12,W,0,NA,29,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-88.63472797,39.04716046,7N5E3,419474,4/5/2013 15:21,ahamlin,William C Jeremiah,155,213,1818,IL,Effingham,3,3,7,N,5,E,3,4,,,400600,N,N,40,(1/4) Section,400640,Sugar Maple,SU,sugartree,sugartree,18,S,24,E,31,Mulberry,MR,mulberry,mulberry,15,N,24,W,51,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"UnfitForCultivation,",,,,,
-88.63472797,39.04716046,7N5E3,419440,4/11/2013 15:55,ahamlin,William C Jeremiah,155,194,1818,IL,Effingham,3,3,7,N,5,E,26,27,,,500200,N,N,40,(1/4) Section,500240,Sugar Maple,SU,sugartree,sugartree,8,S,6,E,19,Spanish Oak,QE,s oak,s oak,18,N,65,W,5,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"FitForCultivation,",,,,,
-88.19192205,39.21510913,9N9E3,422276,6/22/2013 22:55,mmuelle2,James Conner,169,40,1820,IL,Cumberland,3,3,9,N,9,E,,,34,S,400100,E,N,40,(1/4) Section,440100,Sugar Maple,SU,Sugartree,Sugartree,24,S,51,E,58,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-88.31118265,38.9528783,6N8E3,418485,3/21/2013 16:46,ahamlin,Benjamin Fort,172,59,1820,IL,Jasper,3,3,6,N,8,E,4,5,,,300600,N,N,40,(1/4) Section,300640,Sugar Maple,SU,sugartree,sugartree,15,N,67,E,51,Sugar Maple,SU,do,sugartree,12,S,12,W,66,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-89.22101709,41.14794174,31N1W3,422841,6/28/2013 14:22,ahamlin,Daniel Miller,144,89,1821,IL,Putnam,3,3,31,N,1,W,7,18,,,200500,W,N,40,(1/4) Section,140500,Sugar Maple,SU,sugartree,sugartree,8,N,29,W,48,Ash,AX,ash,ash,12,S,45,E,12,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
-89.22101709,41.14794174,31N1W3,422827,6/28/2013 14:09,ahamlin,Daniel Miller,144,79,1821,IL,Putnam,3,3,31,N,1,W,16,17,,,300400,N,N,40,(1/4) Section,300440,Sugar Maple,SU,sugartree,sugartree,13,S,56,W,62,Sugar Maple,SU,do,sugartree,12,S,42,E,44,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,,,
