long.,Lat,Source,Point number,Tree Code,Species,Tree,Diameter,N-S Distance,E-W Distance,county
-90.2396,39.20338,Brugam,1667,10,Black Oak,Oaks,20,71,-356,JerGreene
-90.57819,39.1965,Brugam,1780,10,Black Oak,Oaks,12,71,14,JerGreene
-90.0072,39.14542,Brugam,3481,10,Black Oak,Oaks,16,71,64,Macoupin
-89.91615,39.2592,Brugam,381,10,Black Oak,Oaks,7,72,-140,Macoupin
-90.50732,39.15231,Brugam,2727,10,Black Oak,Oaks,36,72,-76,JerGreene
-89.98207,39.5072,Brugam,572,10,Black Oak,Oaks,15,72,-63,Macoupin
-90.16675,39.41052,Brugam,5936,10,Black Oak,Oaks,10,72,-62,JerGreene
-90.43672,38.95568,Brugam,1609,10,Black Oak,Oaks,16,72,-60,JerGreene
-89.76657,39.20447,Brugam,3029,10,Black Oak,Oaks,10,72,-56,Macoupin
-90.5449,39.15998,Brugam,2097,10,Black Oak,Oaks,14,72,-25,JerGreene
-90.5583,39.20373,Brugam,1854,10,Black Oak,Oaks,4,72,-22,JerGreene
-90.48375,38.99102,Brugam,1999,10,Black Oak,Oaks,26,72,-9,JerGreene
-90.55997,39.08702,Brugam,8362,10,Black Oak,Oaks,15,72,47,JerGreene
-89.84935,39.1438,Brugam,3114,10,Black Oak,Oaks,5,72,73,Macoupin
-90.40838,39.39762,Brugam,7237,10,Black Oak,Oaks,15,72,96,JerGreene
-90.20202,39.346,Brugam,8193,10,Black Oak,Oaks,8,72,100,JerGreene
-90.41685,39.46443,Brugam,7098,10,Black Oak,Oaks,18,72,109,JerGreene
-90.44122,38.97063,Brugam,1653,10,Black Oak,Oaks,28,73,-136,JerGreene
-90.3154,39.32763,Brugam,4296,10,Black Oak,Oaks,30,73,-102,JerGreene
-89.77353,39.04973,Brugam,3004,10,Black Oak,Oaks,10,73,-72,Macoupin
-90.4751,39.20308,Brugam,1289,10,Black Oak,Oaks,8,73,-33,JerGreene
-90.50125,39.38345,Brugam,7134,10,Black Oak,Oaks,13,73,-21,JerGreene
-90.38932,39.10177,Brugam,1762,10,Black Oak,Oaks,14,73,-20,JerGreene
-90.33341,39.32117,Brugam,4371,10,Black Oak,Oaks,38,73,137,JerGreene
-90.2753,39.11605,Brugam,8424,10,Black Oak,Oaks,15,74,-58,JerGreene
-90.44607,39.3679,Brugam,7461,10,Black Oak,Oaks,14,74,-43,JerGreene
-90.25833,39.31952,Brugam,4234,10,Black Oak,Oaks,12,74,-41,JerGreene
-90.37018,39.3419,Brugam,4271,10,Black Oak,Oaks,15,74,9,JerGreene
-90.19293,39.34033,Brugam,4243,10,Black Oak,Oaks,6,74,12,JerGreene
-89.75562,39.34757,Brugam,9551,10,Black Oak,Oaks,12,74,35,Macoupin
-90.57693,39.02865,Brugam,1716,10,Black Oak,Oaks,12,74,87,JerGreene
-90.54118,39.24116,Brugam,2775,10,Black Oak,Oaks,16,75,-510,JerGreene
-90.53455,39.34658,Brugam,8222,10,Black Oak,Oaks,20,75,-300,JerGreene
-90.16472,39.36712,Brugam,5973,10,Black Oak,Oaks,12,75,-102,JerGreene
-90.56928,39.37518,Brugam,7540,10,Black Oak,Oaks,16,75,-69,JerGreene
-90.232,39.29122,Brugam,3885,10,Black Oak,Oaks,8,75,25,JerGreene
-90.24592,39.01365,Brugam,1134,10,Black Oak,Oaks,28,75,89,JerGreene
-90.59775,39.36032,Brugam,5999,10,Black Oak,Oaks,7,75,111,JerGreene
-90.60095,39.47675,Brugam,5467,10,Black Oak,Oaks,18,75,196,JerGreene
-90.6012,39.2115,Brugam,2031,10,Black Oak,Oaks,9,76,-19,JerGreene
-89.71815,39.36243,Brugam,24,10,Black Oak,Oaks,8,76,-17,Macoupin
-90.50355,39.02855,Brugam,1407,10,Black Oak,Oaks,12,76,83,JerGreene
-90.57843,39.20905,Brugam,2253,10,Black Oak,Oaks,6,76,125,JerGreene
-90.48425,39.21898,Brugam,2578,10,Black Oak,Oaks,15,77,18,JerGreene
-90.60177,39.2113,Brugam,2032,10,Black Oak,Oaks,8,77,28,JerGreene
-90.55978,39.4201,Brugam,7118,10,Black Oak,Oaks,15,78,-117,JerGreene
-90.5869,39.05113,Brugam,1921,10,Black Oak,Oaks,12,78,-55,JerGreene
-90.36067,39.11605,Brugam,1756,10,Black Oak,Oaks,14,78,68,JerGreene
-89.77353,39.04242,Brugam,3003,10,Black Oak,Oaks,10,79,-68,Macoupin
-90.42722,39.4919,Brugam,7342,10,Black Oak,Oaks,12,79,-63,JerGreene
-90.02892,39.52132,Brugam,713,10,Black Oak,Oaks,19,79,-51,Macoupin
-90.49702,38.97068,Brugam,1671,10,Black Oak,Oaks,12,79,33,JerGreene
-90.43753,38.97,Brugam,1525,10,Black Oak,Oaks,6,79,83,JerGreene
-90.23702,39.00652,Brugam,1177,10,Black Oak,Oaks,14,79,183,JerGreene
-90.46997,39.48487,Brugam,5422,10,Black Oak,Oaks,7,80,-105,JerGreene
-89.77427,39.0939,Brugam,3020,10,Black Oak,Oaks,10,80,-72,Macoupin
-90.07415,39.27655,Brugam,815,10,Black Oak,Oaks,15,80,-63,Macoupin
-90.06442,39.27655,Brugam,9436,10,Black Oak,Oaks,15,80,-63,Macoupin
-90.52232,39.44132,Brugam,7285,10,Black Oak,Oaks,15,80,-61,JerGreene
-90.51317,39.03613,Brugam,1815,10,Black Oak,Oaks,10,80,-27,JerGreene
-90.32431,39.32117,Brugam,4376,10,Black Oak,Oaks,10,80,-19,JerGreene
-90.2039,39.2487,Brugam,2310,10,Black Oak,Oaks,24,80,17,JerGreene
-90.43733,38.95553,Brugam,1528,10,Black Oak,Oaks,18,80,24,JerGreene
-89.79538,39.44997,Brugam,149,10,Black Oak,Oaks,12,81,-192,Macoupin
-90.01825,39.34112,Brugam,690,10,Black Oak,Oaks,5,81,-50,Macoupin
-90.1954,39.20442,Brugam,2325,10,Black Oak,Oaks,14,81,-12,JerGreene
-90.54032,39.10192,Brugam,1643,10,Black Oak,Oaks,8,81,93,JerGreene
-90.4852,39.18222,Brugam,2753,10,Black Oak,Oaks,14,82,-412,JerGreene
-90.40307,38.99908,Brugam,2464,10,Black Oak,Oaks,19,82,-48,JerGreene
-90.39348,39.49112,Brugam,6124,10,Black Oak,Oaks,10,82,-43,JerGreene
-90.47472,39.10182,Brugam,1680,10,Black Oak,Oaks,12,82,19,JerGreene
-90.5464,39.12342,Brugam,2055,10,Black Oak,Oaks,18,82,49,JerGreene
-90.54087,39.20382,Brugam,1738,10,Black Oak,Oaks,18,82,93,JerGreene
-90.40738,39.30045,Brugam,4955,10,Black Oak,Oaks,17,82,323,JerGreene
-90.40831,39.42675,Brugam,7190,10,Black Oak,Oaks,12,83,-61,JerGreene
-89.82192,39.218,Brugam,3094,10,Black Oak,Oaks,10,83,-35,Macoupin
-89.79218,39.03507,Brugam,3040,10,Black Oak,Oaks,8,83,11,Macoupin
-90.58128,39.08027,Brugam,8351,10,Black Oak,Oaks,18,83,28,JerGreene
-90.48495,39.18203,Brugam,2772,10,Black Oak,Oaks,18,83,415,JerGreene
-90.32055,39.5139,Brugam,7354,10,Black Oak,Oaks,14,84,-166,JerGreene
-90.0171,39.15255,Brugam,3500,10,Black Oak,Oaks,24,84,-100,Macoupin
-90.46393,39.0285,Brugam,1167,10,Black Oak,Oaks,12,84,-70,JerGreene
-90.50927,39.49102,Brugam,6056,10,Black Oak,Oaks,15,84,-51,JerGreene
-89.75598,39.36985,Brugam,78,10,Black Oak,Oaks,36,84,-50,Macoupin
-90.4356,38.97064,Brugam,1588,10,Black Oak,Oaks,12,84,-25,JerGreene
-90.53773,39.01428,Brugam,1797,10,Black Oak,Oaks,12,84,17,JerGreene
-89.77895,39.31605,Brugam,142,10,Black Oak,Oaks,15,84,24,Macoupin
-89.76527,39.37713,Brugam,125,10,Black Oak,Oaks,4,84,26,Macoupin
-90.25892,39.0288,Brugam,1813,10,Black Oak,Oaks,40,84,32,JerGreene
-90.16458,39.35275,Brugam,5993,10,Black Oak,Oaks,4,84,196,JerGreene
-90.46732,39.18922,Brugam,1259,10,Black Oak,Oaks,36,85,-332,JerGreene
-90.43497,38.9921,Brugam,1604,10,Black Oak,Oaks,24,85,-165,JerGreene
-90.38895,39.32723,Brugam,4235,10,Black Oak,Oaks,6,85,-12,JerGreene
-90.25827,39.01375,Brugam,2763,10,Black Oak,Oaks,16,85,44,JerGreene
-89.80052,39.04227,Brugam,3070,10,Black Oak,Oaks,20,85,50,Macoupin
-90.53717,39.00675,Brugam,1912,10,Black Oak,Oaks,42,85,127,JerGreene
-90.541,39.02147,Brugam,1915,10,Black Oak,Oaks,48,86,-100,JerGreene
-90.07385,39.21165,Brugam,8659,10,Black Oak,Oaks,24,86,-69,Macoupin
-90.48007,39.3349,Brugam,3798,10,Black Oak,Oaks,10,86,-48,JerGreene
-90.29502,39.29288,Brugam,4883,10,Black Oak,Oaks,14,86,-41,JerGreene
-90.32102,39.18907,Brugam,1748,10,Black Oak,Oaks,16,87,-179,JerGreene
-90.54752,39.10877,Brugam,2181,10,Black Oak,Oaks,36,87,-39,JerGreene
-90.57618,39.21825,Brugam,1696,10,Black Oak,Oaks,16,87,24,JerGreene
-90.48243,39.15235,Brugam,4847,10,Black Oak,Oaks,12,87,34,JerGreene
-90.45945,39.24107,Brugam,2664,10,Black Oak,Oaks,12,88,-44,JerGreene
-90.09275,39.28388,Brugam,870,10,Black Oak,Oaks,6,88,-18,Macoupin
-90.20222,39.2567,Brugam,2856,10,Black Oak,Oaks,12,88,4,JerGreene
-90.33238,39.33503,Brugam,3911,10,Black Oak,Oaks,8,88,28,JerGreene
-90.361,39.1089,Brugam,8421,10,Black Oak,Oaks,22,88,90,JerGreene
-90.29538,39.44082,Brugam,7591,10,Black Oak,Oaks,18,88,287,JerGreene
-90.27631,39.31272,Brugam,3895,10,Black Oak,Oaks,30,89,-47,JerGreene
-89.76455,39.04273,Brugam,2993,10,Black Oak,Oaks,20,89,20,Macoupin
-90.55712,39.3832,Brugam,7152,10,Black Oak,Oaks,8,89,56,JerGreene
-89.81244,39.45016,Brugam,184,10,Black Oak,Oaks,18,90,-58,Macoupin
-90.29245,39.44752,Brugam,6083,10,Black Oak,Oaks,12,138,0,JerGreene
-89.97955,39.12313,Brugam,3391,10,Black Oak,Oaks,8,157,50,Macoupin
-90.48242,39.0724,Brugam,8078,10,Black Oak,Oaks,9,236,0,JerGreene
-90.52132,39.46188,Brugam,6089,23,Black Walnut,Juglans,10,-88,31,JerGreene
-90.3892,39.32205,Brugam,4899,23,Black Walnut,Juglans,26,-86,33,JerGreene
-90.01845,39.3548,Brugam,658,23,Black Walnut,Juglans,12,-84,-15,Macoupin
-90.47905,39.22567,Brugam,1154,23,Black Walnut,Juglans,14,-81,-56,JerGreene
-90.4085,39.3832,Brugam,7210,23,Black Walnut,Juglans,8,-78,15,JerGreene
-90.52202,39.41849,Brugam,6028,23,Black Walnut,Juglans,6,-75,53,JerGreene
-90.26747,39.10485,Brugam,2599,23,Black Walnut,Juglans,15,-74,6,JerGreene
-90.23018,39.32172,Brugam,4982,23,Black Walnut,Juglans,13,-71,-80,JerGreene
-90.0832,39.30543,Brugam,848,23,Black Walnut,Juglans,8,-70,70,Macoupin
-89.79253,39.07122,Brugam,3050,23,Black Walnut,Juglans,15,-67,-16,Macoupin
-90.27732,39.17105,Brugam,2597,23,Black Walnut,Juglans,18,-67,35,JerGreene
-90.42717,39.46307,Brugam,7310,23,Black Walnut,Juglans,10,-64,-142,JerGreene
-90.0639,39.31997,Brugam,812,23,Black Walnut,Juglans,12,-56,91,Macoupin
-90.09268,39.31287,Brugam,866,23,Black Walnut,Juglans,24,-47,-10,Macoupin
-89.99723,39.0352,Brugam,3456,23,Black Walnut,Juglans,6,-43,-15,Macoupin
-90.37112,39.05773,Brugam,2287,23,Black Walnut,Juglans,18,-38,43,JerGreene
-90.2668,39.04337,Brugam,1639,23,Black Walnut,Juglans,14,-35,38,JerGreene
-89.71885,39.42113,Brugam,38,23,Black Walnut,Juglans,6,-34,133,Macoupin
-90.24315,39.11125,Brugam,2562,23,Black Walnut,Juglans,14,-33,11,JerGreene
-89.8876,39.41297,Brugam,291,23,Black Walnut,Juglans,18,-31,-48,Macoupin
-90.2209,39.28515,Brugam,4911,23,Black Walnut,Juglans,18,-29,-68,JerGreene
-90.6064,39.17958,Brugam,4716,23,Black Walnut,Juglans,8,-29,-17,JerGreene
-90.60147,39.342,Brugam,7982,23,Black Walnut,Juglans,10,-28,-21,JerGreene
-90.37062,39.16707,Brugam,8263,23,Black Walnut,Juglans,10,-28,-21,JerGreene
-90.56763,39.37518,Brugam,7545,23,Black Walnut,Juglans,9,-23,-75,JerGreene
-90.17988,38.93618,Brugam,7883,23,Black Walnut,Juglans,10,-23,-27,JerGreene
-90.41365,39.3267,Brugam,4069,23,Black Walnut,Juglans,18,-22,-55,JerGreene
-90.4783,39.12782,Brugam,8480,23,Black Walnut,Juglans,30,-20,-63,JerGreene
-90.52233,39.43285,Brugam,6038,23,Black Walnut,Juglans,10,-20,22,JerGreene
-90.50362,39.1882,Brugam,1351,23,Black Walnut,Juglans,10,-20,37,JerGreene
-90.52202,39.25432,Brugam,1539,23,Black Walnut,Juglans,24,-13,-36,JerGreene
-89.97973,39.20212,Brugam,8828,23,Black Walnut,Juglans,14,-10,-23,Macoupin
-89.94353,39.36198,Brugam,445,23,Black Walnut,Juglans,20,-10,50,Macoupin
-90.41773,39.50632,Brugam,7351,23,Black Walnut,Juglans,7,-10,103,JerGreene
-90.22693,39.2616,Brugam,8043,23,Black Walnut,Juglans,8,-8,-15,JerGreene
-90.54093,39.346,Brugam,8197,23,Black Walnut,Juglans,15,-7,-92,JerGreene
-90.17132,39.25422,Brugam,1399,23,Black Walnut,Juglans,10,-3,98,JerGreene
-90.43195,39.43603,Brugam,6099,23,Black Walnut,Juglans,1,0,6,JerGreene
-90.2303,39.30743,Brugam,4937,23,Black Walnut,Juglans,20,0,320,JerGreene
-90.4541,39.20392,Brugam,1260,23,Black Walnut,Juglans,10,1,-10,JerGreene
-90.22083,39.27108,Brugam,4926,23,Black Walnut,Juglans,18,2,-203,JerGreene
-90.54093,39.44865,Brugam,7307,23,Black Walnut,Juglans,4,6,-50,JerGreene
-90.44588,39.3899,Brugam,7469,23,Black Walnut,Juglans,12,6,-27,JerGreene
-90.57027,39.37538,Brugam,7544,23,Black Walnut,Juglans,8,6,-5,JerGreene
-90.23024,39.32195,Brugam,4981,23,Black Walnut,Juglans,17,8,61,JerGreene
-90.42123,38.97005,Brugam,2567,23,Black Walnut,Juglans,6,11,9,JerGreene
-90.38947,39.04322,Brugam,1195,23,Black Walnut,Juglans,20,14,5,JerGreene
-90.37032,39.18867,Brugam,1350,23,Black Walnut,Juglans,10,15,65,JerGreene
-90.44607,39.37538,Brugam,7466,23,Black Walnut,Juglans,12,18,-47,JerGreene
-90.503,39.26903,Brugam,3996,23,Black Walnut,Juglans,8,21,25,JerGreene
-90.40868,39.27672,Brugam,3880,23,Black Walnut,Juglans,30,22,77,JerGreene
-90.50738,38.93647,Brugam,7882,23,Black Walnut,Juglans,9,23,18,JerGreene
-90.50293,39.44752,Brugam,5437,23,Black Walnut,Juglans,1,25,-98,JerGreene
-90.09212,39.19683,Brugam,8684,23,Black Walnut,Juglans,6,31,47,Macoupin
-90.59675,39.46267,Brugam,7621,23,Black Walnut,Juglans,15,34,3,JerGreene
-90.23945,39.25432,Brugam,1398,23,Black Walnut,Juglans,10,34,8,JerGreene
-90.20215,39.27667,Brugam,3747,23,Black Walnut,Juglans,16,35,272,JerGreene
-89.88798,39.41312,Brugam,289,23,Black Walnut,Juglans,19,37,50,Macoupin
-89.92368,39.15827,Brugam,3285,23,Black Walnut,Juglans,5,39,74,Macoupin
-90.52197,39.25412,Brugam,1542,23,Black Walnut,Juglans,12,42,16,JerGreene
-90.54318,39.03598,Brugam,8334,23,Black Walnut,Juglans,7,43,28,JerGreene
-90.41202,39.47043,Brugam,7314,23,Black Walnut,Juglans,10,45,-37,JerGreene
-89.73758,39.15287,Brugam,2948,23,Black Walnut,Juglans,15,46,24,Macoupin
-90.27806,39.23353,Brugam,2641,23,Black Walnut,Juglans,14,47,-52,JerGreene
-90.4462,39.3895,Brugam,5596,23,Black Walnut,Juglans, ,50,-23,JerGreene
-89.93477,39.4639,Brugam,436,23,Black Walnut,Juglans,8,51,-75,Macoupin
-90.09182,39.18922,Brugam,8681,23,Black Walnut,Juglans,24,52,-80,Macoupin
-90.42638,39.26218,Brugam,8034,23,Black Walnut,Juglans,20,52,36,JerGreene
-90.41855,39.36863,Brugam,7220,23,Black Walnut,Juglans,6,56,13,JerGreene
-90.46573,39.12787,Brugam,8481,23,Black Walnut,Juglans,15,65,27,JerGreene
-90.0182,39.35465,Brugam,657,23,Black Walnut,Juglans,12,65,32,Macoupin
-90.50707,39.0507,Brugam,2747,23,Black Walnut,Juglans,12,66,36,JerGreene
-90.0636,39.32,Brugam,808,23,Black Walnut,Juglans,6,70,101,Macoupin
-90.2209,39.34265,Brugam,3837,23,Black Walnut,Juglans,24,75,50,JerGreene
-90.38577,39.4415,Brugam,7321,23,Black Walnut,Juglans,14,80,15,JerGreene
-90.2835,39.18125,Brugam,7999,23,Black Walnut,Juglans,8,81,11,JerGreene
-89.7191,39.42088,Brugam,39,23,Black Walnut,Juglans,5,85,115,Macoupin
-89.94387,39.2156,Brugam,8764,21,Box Elder,Maples,15,-67,32,Macoupin
-90.55947,39.32182,Brugam,4873,21,Box Elder,Maples,14,-51,45,JerGreene
-90.51717,39.18163,Brugam,4721,21,Box Elder,Maples,8,-34,8,JerGreene
-90.4467,39.5071,Brugam,7363,21,Box Elder,Maples,10,-16,14,JerGreene
-90.50663,38.96775,Brugam,2186,21,Box Elder,Maples,6,-14,-22,JerGreene
-90.2608,38.97035,Brugam,2269,21,Box Elder,Maples,16,-8,66,JerGreene
-90.38053,39.07177,Brugam,2741,21,Box Elder,Maples,14,26,-39,JerGreene
-90.48287,39.12963,Brugam,8475,21,Box Elder,Maples,7,32,-23,JerGreene
-90.18353,39.20358,Brugam,1907,21,Box Elder,Maples,26,40,-50,JerGreene
-90.31357,39.32205,Brugam,4872,21,Box Elder,Maples,13,52,-15,JerGreene
-90.48627,39.18237,Brugam,2858,21,Box Elder,Maples,7,55,112,JerGreene
-90.46573,39.12875,Brugam,8476,21,Box Elder,Maples,10,56,-29,JerGreene
-90.26093,39.13071,Brugam,1266,21,Box Elder,Maples,12,69,42,JerGreene
-90.08345,39.30563,Brugam,844,21,Box Elder,Maples,12,70,-44,Macoupin
-89.77015,39.32328,Brugam,115,42,Buckeye,Other,10,-80,-26,Macoupin
-89.80533,39.30812,Brugam,175,42,Buckeye,Other,15,-55,112,Macoupin
-89.8872,39.24522,Brugam,3215,42,Buckeye,Other,12,-44,-43,Macoupin
-89.92493,39.39947,Brugam,391,42,Buckeye,Other,8,-38,14,Macoupin
-90.52197,39.50578,Brugam,5526,42,Buckeye,Other,6,-33,20,JerGreene
-90.18985,39.36102,Brugam,7506,42,Buckeye,Other,10,-23,-33,JerGreene
-90.18027,39.37498,Brugam,7447,42,Buckeye,Other,10,-10,-42,JerGreene
-90.44657,39.50685,Brugam,7364,42,Buckeye,Other,10,-8,-50,JerGreene
-90.18052,39.38945,Brugam,7472,42,Buckeye,Other,12,-7,-88,JerGreene
-90.48208,39.26365,Brugam,8508,42,Buckeye,Other,12,-5,24,JerGreene
-90.18929,39.38955,Brugam,7471,42,Buckeye,Other,6,4,15,JerGreene
-90.23875,39.38965,Brugam,6013,42,Buckeye,Other,12,10,10,JerGreene
-89.95285,39.20133,Brugam,8797,42,Buckeye,Other,1,13,-20,Macoupin
-90.48222,39.26385,Brugam,8507,42,Buckeye,Other,4,14,17,JerGreene
-90.4655,39.46956,Brugam,5443,42,Buckeye,Other,8,15,27,JerGreene
-90.18047,39.37513,Brugam,7446,42,Buckeye,Other,5,20,38,JerGreene
-90.1901,39.36087,Brugam,7507,42,Buckeye,Other,15,44,40,JerGreene
-90.52233,39.50553,Brugam,5527,42,Buckeye,Other,8,44,66,JerGreene
-89.88713,39.24485,Brugam,3217,42,Buckeye,Other,12,45,91,Macoupin
-90.27518,39.43432,Brugam,8561,42,Buckeye,Other,14,56,65,JerGreene
-90.39468,39.04288,Brugam,2749,42,Buckeye,Other,6,70,16,JerGreene
-90.3945,39.04292,Brugam,2750,42,Buckeye,Other,5,80,-11,JerGreene
-90.46393,39.49155,Brugam,5426,32,Burr Oak,Oaks,15,-65,30,JerGreene
-90.47698,39.4915,Brugam,5395,32,Burr Oak,Oaks,36,-20,32,JerGreene
-90.50598,39.49137,Brugam,5513,32,Burr Oak,Oaks,6,-11,-20,JerGreene
-90.51273,39.3678,Brugam,5584,32,Burr Oak,Oaks,6,3,-37,JerGreene
-90.44595,39.3894,Brugam,5592,32,Burr Oak,Oaks, ,13,88,JerGreene
-90.47158,39.4917,Brugam,5394,32,Burr Oak,Oaks,48,20,18,JerGreene
-90.16255,39.4917,Brugam,5394,32,Burr Oak,Oaks,48,20,18,Macoupin
-90.41335,39.46937,Brugam,5465,32,Burr Oak,Oaks,18,46,300,JerGreene
-90.46952,39.49175,Brugam,5427,32,Burr Oak,Oaks,6,48,-30,JerGreene
-90.59957,39.42592,Brugam,5552,32,Burr Oak,Oaks,33,70,24,JerGreene
-90.40888,39.49825,Brugam,5397,32,Burr Oak,Oaks,52,78,12,JerGreene
-90.12408,39.50657,Brugam,908,32,Burr Oak,Oaks,36,87,28,Macoupin
-90.23583,39.40397,Brugam,5603,32,Burr Oak,Oaks,8,541,-346,JerGreene
-90.50368,39.18555,Brugam,4726,45,Butternut,Juglans,7,-83,34,JerGreene
-90.25758,39.07538,Brugam,4218,45,Butternut,Juglans,15,-66,30,JerGreene
-90.22977,39.072,Brugam,2399,45,Butternut,Juglans,18,-46,76,JerGreene
-90.48538,39.072,Brugam,2502,45,Butternut,Juglans,9,-45,11,JerGreene
-90.27745,39.11135,Brugam,2594,45,Butternut,Juglans,24,-36,-29,JerGreene
-90.4658,39.1287,Brugam,8477,45,Butternut,Juglans,7,-35,12,JerGreene
-90.48318,39.08667,Brugam,8404,45,Butternut,Juglans,16,-33,-29,JerGreene
-90.37087,39.00667,Brugam,2141,45,Butternut,Juglans,10,-23,12,JerGreene
-90.53397,39.3916,Brugam,7109,45,Butternut,Juglans,12,-22,14,JerGreene
-90.37112,39.00685,Brugam,2134,45,Butternut,Juglans,10,8,-18,JerGreene
-90.53408,39.39122,Brugam,7110,45,Butternut,Juglans,15,10,14,JerGreene
-90.59187,39.05763,Brugam,2157,45,Butternut,Juglans,14,22,31,JerGreene
-90.27781,39.11175,Brugam,2592,45,Butternut,Juglans,14,28,29,JerGreene
-90.31005,39.17215,Brugam,2121,45,Butternut,Juglans,16,32,119,JerGreene
-90.34833,39.47445,Brugam,6183,45,Butternut,Juglans,18,41,13,JerGreene
-90.483,39.08702,Brugam,8403,45,Butternut,Juglans,14,43,-21,JerGreene
-90.42753,39.05753,Brugam,2045,45,Butternut,Juglans,18,45,60,JerGreene
-90.35133,39.40447,Brugam,6023,14,Cherry,Cherry,12,-36,23,JerGreene
-90.3034,39.26213,Brugam,8039,14,Cherry,Cherry,20,-1,-12,JerGreene
-90.60897,39.3418,Brugam,8059,14,Cherry,Cherry,12,16,17,JerGreene
-90.22035,39.40377,Brugam,5985,14,Cherry,Cherry,7,20,88,JerGreene
-90.54953,39.23203,Brugam,2255,14,Cherry,Cherry,11,50,-83,JerGreene
-90.14955,39.07283,Brugam,1683,14,Cherry,Cherry,14,74,33,JerGreene
-90.52598,38.95488,Brugam,1661,20,Cottonwood,Poplars,20,-88,480,JerGreene
-90.25973,38.97048,Brugam,2220,20,Cottonwood,Poplars,18,-86,-21,JerGreene
-90.55855,39.19245,Brugam,2245,20,Cottonwood,Poplars,14,-85,-18,JerGreene
-89.97273,39.43491,Brugam,545,20,Cottonwood,Poplars,8,-84,-293,Macoupin
-90.4983,39.17538,Brugam,4713,20,Cottonwood,Poplars,28,-82,-32,JerGreene
-90.25738,39.07572,Brugam,4219,20,Cottonwood,Poplars,16,-78,-16,JerGreene
-90.2209,39.18975,Brugam,2708,20,Cottonwood,Poplars,16,-75,35,JerGreene
-90.48407,39.29288,Brugam,4859,20,Cottonwood,Poplars,10,-66,-160,JerGreene
-90.58228,39.04688,Brugam,2828,20,Cottonwood,Poplars,20,-66,35,JerGreene
-89.79295,39.10798,Brugam,3058,20,Cottonwood,Poplars,25,-65,-12,Macoupin
-89.95287,39.37665,Brugam,482,20,Cottonwood,Poplars,18,-65,94,Macoupin
-90.06267,39.1605,Brugam,3588,20,Cottonwood,Poplars,22,-59,-98,Macoupin
-90.2019,39.23383,Brugam,2862,20,Cottonwood,Poplars,18,-54,-13,JerGreene
-90.52247,39.08707,Brugam,1724,20,Cottonwood,Poplars,24,-53,-393,JerGreene
-90.41247,39.17275,Brugam,2923,20,Cottonwood,Poplars,20,-50,-42,JerGreene
-90.39835,39.10123,Brugam,2850,20,Cottonwood,Poplars,40,-47,78,JerGreene
-90.37007,39.3417,Brugam,4272,20,Cottonwood,Poplars,8,-40,-66,JerGreene
-90.22028,39.40392,Brugam,5984,20,Cottonwood,Poplars,40,-37,-120,JerGreene
-90.49222,39.22645,Brugam,2873,20,Cottonwood,Poplars,0,-37,32,JerGreene
-90.49253,39.2637,Brugam,8512,20,Cottonwood,Poplars,16,-31,-24,JerGreene
-90.48318,39.10323,Brugam,8490,20,Cottonwood,Poplars,30,-29,45,JerGreene
-90.39405,39.08525,Brugam,2926,20,Cottonwood,Poplars,30,-29,48,JerGreene
-90.20845,39.37465,Brugam,5565,20,Cottonwood,Poplars,10,-13,115,JerGreene
-90.54463,39.17225,Brugam,2276,20,Cottonwood,Poplars,16,-11,71,JerGreene
-90.59737,39.21898,Brugam,4778,20,Cottonwood,Poplars,18,-9,42,JerGreene
-90.10867,39.01345,Brugam,3703,20,Cottonwood,Poplars,10,-6,-60,Macoupin
-90.55372,38.99883,Brugam,2803,20,Cottonwood,Poplars,30,-5,0,JerGreene
-90.61305,39.21927,Brugam,4777,20,Cottonwood,Poplars,16,2,-14,JerGreene
-90.52637,38.95537,Brugam,1660,20,Cottonwood,Poplars,20,4,-153,JerGreene
-90.59175,39.04673,Brugam,2831,20,Cottonwood,Poplars,12,6,-34,JerGreene
-90.42295,39.14552,Brugam,8525,20,Cottonwood,Poplars,22,6,-8,JerGreene
-90.5191,38.96326,Brugam,2663,20,Cottonwood,Poplars,24,15,41,JerGreene
-90.42778,39.29317,Brugam,8540,20,Cottonwood,Poplars,7,17,6,JerGreene
-90.39448,38.96805,Brugam,1877,20,Cottonwood,Poplars,18,23,-14,JerGreene
-90.49222,39.2639,Brugam,8511,20,Cottonwood,Poplars,16,24,75,JerGreene
-90.26005,38.9702,Brugam,2221,20,Cottonwood,Poplars,11,26,-28,JerGreene
-90.60195,39.08672,Brugam,8411,20,Cottonwood,Poplars,15,27,42,JerGreene
-90.40357,39.08525,Brugam,2925,20,Cottonwood,Poplars,24,28,-13,JerGreene
-90.48282,39.10328,Brugam,8489,20,Cottonwood,Poplars,24,28,-13,JerGreene
-89.91473,39.21605,Brugam,3275,20,Cottonwood,Poplars,24,35,-95,Macoupin
-90.52563,39.1371,Brugam,8470,20,Cottonwood,Poplars,10,37,64,JerGreene
-90.37068,39.24718,Brugam,7945,20,Cottonwood,Poplars,20,40,-160,JerGreene
-90.14792,39.24718,Brugam,7945,20,Cottonwood,Poplars,20,40,-160,Macoupin
-90.15088,39.3657,Brugam,9560,20,Cottonwood,Poplars,10,40,-50,Macoupin
-90.25842,39.01393,Brugam,2827,20,Cottonwood,Poplars,8,40,34,JerGreene
